Product URL,Product Name,Product Price,Rating,Number of ratings,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1679389076&sprefix=ba%2Caps%2C283&sr=8-233,Skybags Unisex Grey Jacqard 34L Laptop Bags,"₹1,213",4.0 out of 5 stars,20,7," Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack  ",B09ZV9SLBJ,"Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack","VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Ace-Laptop-Backpack-Charging-College/dp/B09ZB5HGWB/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1679389076&sprefix=ba%2Caps%2C283&sr=8-234,Large 26L Ace Laptop Backpack Laptop Bag | Office Bag With USB Charging Port | College Bag,₹569,4.0 out of 5 stars,1,0," Pen Pocket & Mobile Pocket Both Are Available Inside Of Backpack; Laptop Compartment Size 16"" With Thick Padded Use;   Pattern Name: Solid; Style Name: Travel Backpacks; Age Range Description: Adult; Pocket Description: Utility Pocket   Well cushioned Laptop compartment for upto 15.6 inch Laptop and spacious enough to carry for two days cloths  ",B09ZB5HGWB,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BVRJYD9Q/ref=sr_1_235?crid=2M096C61O4MLT&keywords=bags&qid=1679389076&sprefix=ba%2Caps%2C283&sr=8-235,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy),₹599,4.4 out of 5 stars,5,1, Material: Water Resistant Strong Polyester   Compartments: 2 with padding   Laptop Size: 15.6 inch and below   Dimensions: LxWxH - 11 x 6 x 18 inches   Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover  ,B0BVRJYD9Q,"High Quality large and spacious laptop backpack with 2 compartments and 2 front easy-access pockets. One compartment is for carrying laptop inside with padding for safety and space for laptop accessories like charger, etc. Other compartment has organiser for pens, visiting cards, etc along with space for carrying papers, files, etc. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort. It comes with a full sized rain cover.",ADISA
https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-ACE/dp/B07GS9ZWFX/ref=sr_1_236?crid=2M096C61O4MLT&keywords=bags&qid=1679389076&sprefix=ba%2Caps%2C283&sr=8-236,Wildcraft Work Packs'18 25 Ltrs Blue Laptop Backpack (ACE),"₹1,630",3.6 out of 5 stars,10,5," Outer Material: Fabric, Color: Blue   Water resistant   Capacity: 25 liters; Weight: 530 grams; Dimensions: 18 inches x 13 inches x 6 inches (LxWxH)   Number of compartments: 3   Laptop Compatibility: Yes, Laptop Size: 15 Inches   Warranty type: Manufacturer; 5 Years Manufacturer Warranty   Padded back system for carrying comfort  ",B07GS9ZWFX,Fits upto 15 inch. Side mesh pocket for water bottle. Padded back system for carrying comfort. Webbing haul loop. Internal organizer.,Wildcraft
https://www.amazon.in/MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB42QFQ/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1679389076&sprefix=ba%2Caps%2C283&sr=8-237,"MosQuick® Clear large Drawstring Bags Clear Plastic Travel Bags, Travel Garments Organizing Storage Plastic Bags ,Shoe bags , Stationery Bag,multipurpose bag - Translucent",₹324,4.2 out of 5 stars,50,5," MULTIPLE USAGE: Drawstring plastic bag is designed in a way to be useful for many functions. Use it as drawstring shoe bag, clear gift bags for favors, traveling. Pack everything in clear plastic bags (packing toys, stationery, shoes, clothes, cosmetics) and keep it safely and comfortably!   PLASTIC TRAVEL BAGS: Travel shoe bags for packing are unprinted and feature impressive durability, so you can use clear drawstring bag as main means of storing for personal and business purposes.   HIGH QUALITY MATERIAL- The PE storage bags are made of high quality Chlorinated Polyethylene (CPE) sheet which is famed for its good features . the translucent feature helps us to easily view what is inside the bag   KEY FEATURES- Package Includes 2 Pcs Travel Plastic Bags , the quality drawstring plastic bags have flat edges with a 16"" height and 11"" width plus an extra 2"" bottom gusset.it has 2 cotton strings to pull and secure the bag and the contents.   CONVENIENT TO USE- Each drawstring bag comes with two flat satin drawstrings on both ends, making the bags open or close conveniently,and you can also be easy to carry your items in them with the strings.  ",B09SB42QFQ,,
https://www.amazon.in/SKYTONE-Cosmetic-Bag-Cosmetics-Organizer/dp/B0BV358QKF/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1679389076&sprefix=ba%2Caps%2C283&sr=8-238,"SKYTONE Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer (Pink)",₹749,3.6 out of 5 stars,21,14," High-Quality Materials : Travel makeup pouch made of easy-to-clean PU leather fabric, special water-resistant surface to prevent internal products from getting wet.   PU Leather makeup bag function : Portable and Lightweight design with handle, Made of high-quality soft PU leather fabric, strong thickness make the bag more durable and easy to clean, special water-resistant surface to prevent internal products from getting wet.No need to worry about messy leaks when traveling.   Multifunctional storage makeup bags : This Make up Bags not only can storage your cosmetics, but also Jewelry, Electronic Accessories, Camera, Essential oil, Toiletries, Shaving Kit, glasses,Valuable objects and so on.   Convenient and Durable Handle : The zipper of the makeup travel bag opening design is reasonable,It's a easy to handle and very practical zipper pouch   Wonderful Gift : The travel makeup bag is perfect for daily use or travelling, it's a great gift for women and girls with the gift box on Mother's Day, Women's Day or Christmas .  ",B0BV358QKF,,SKYTONE
https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1679389076&sprefix=ba%2Caps%2C283&sr=8-239,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,349",4.3 out of 5 stars,"7,733","1,223"," Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,<br> <br>   Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis<br>; Separate laptop compartment<br> <br>   Internal compartments with organizer pockets and internal divider for organization<br> <br>   Closure Type: Zipper Snap; Age Range Description: Adult <br>   Compartment Description: Greater Than 17 Inches; Strap Type: Chain; Warranty Description: 1. Year Manufacturer Warranty; Pattern Name: Solid <br>  ",,,
https://www.amazon.in/Skybags-Brat-Polyester-Casual-Backpack/dp/B0BBPPM33V/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1679389076&sprefix=ba%2Caps%2C283&sr=8-240,Skybags Brat 22L Red Polyester Casual Backpack,₹702,4.0 out of 5 stars,222,21, Adjustable Strap   Zip Closure   Number of Compartments : 2  ,B0BBPPM33V,Skybags Brat 22L Red Polyester Casual backpack,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Skybags-Brat-Polyester-Casual-Backpack/dp/B0BBPPM33V/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-241,Skybags Brat 22L Red Polyester Casual Backpack,₹702,4.0 out of 5 stars,222,21, Adjustable Strap   Zip Closure   Number of Compartments : 2  ,B0BBPPM33V,Skybags Brat 22L Red Polyester Casual backpack,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09B68N8LT/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-242,Half Moon 35 L Casual Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (Airport Blue),₹699,3.8 out of 5 stars,192,22," SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside, with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort.<br><br> <br>   COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women<br><br> <br>   PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm.; PROUDLY MADE IN INDIA: Half Moon is proud to be an Indian Brand. We understand the importance of Indian manufacturing and supply chains. It is the time when we revive local industries that's why this bag is Made in India by Indians using Indian materials.<br><br> <br>   OTHER FEATURES: Rain Cover , Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Reflector Logo<br>; Age Range Description: Adult; Special Features: Back Padding<br>; Color Name: Sky Blue<br> <br>   Pattern Name: Solid <br>  ",B09B68N8LT,,Half_Moon
https://www.amazon.in/F-Gear-Samurai-Black-Laptop-Backpack/dp/B071F2M8CW/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-243,F Gear Samurai Black 30 liter Laptop Backpack Sch Bag,₹892,4.1 out of 5 stars,83,41, 2 Compartment with laptop sleeve (Up to 18 inch) with comprehensive pen-accessories organizer one zip pocket.   2 Exterior Pocket and 2 side mesh bottle holder.   Adjustable Shoulder Strip   Foam Padded Straps   Size-(Hxlxw) Cm-(49x34x19) Cm  ,B071F2M8CW,"A fashionable Art- leather 18 Inch laptop backpack. This full-featured pack makes space for everything essential with multiple zip pockets on the exterior, plus a ready-to-go interior with padded laptop compartment and other storage solutions.",F Gear
https://www.amazon.in/Storite-Grocery-Shopping-Reinforced-40x20x33-cm/dp/B079T66RBW/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-244,"Storite Pack of 2 Heavy Duty Canvas Grocery Shopping Bags with Reinforced Handles (40x20x33-cm, Green)",₹519,4.3 out of 5 stars,"2,104",445," You will receive 2 quantity of green canvas strong bag for this order. Size :LxWxH : 40x20x33 cm.Liter Size :26.40 L. Dual reinforced handles to bottom of the bag for extra durability & thick bottom insert for extra strength to endure the heaviest loads while grocery shopping   Durable - made from heavy duty material, with handles being easily washable and made to last   Perfect size for family size trips to grocery store, great for bulky items since our bags fit up of milk bags when shopping for groceries. placing order.(Please Note : This bag is Medium size Please Check Dimension Before Placing Order)   Convenient - bags stand upright and stay open while you pack and unpack groceries, comes with convenient hanging loop for shopping and grocery store checkout lines - perfect for hanging outside for milk bag. making these the perfect bags for groceries and shopping   Long lasting, extra-large multipurpose reusable tote bags with a foldable, collapsible, lightweight design making storage and organisation easy and accessible. 1 Year Warranty  ",B079T66RBW,,SaiTech IT Pvt Ltd.
https://www.amazon.in/ADISA-litres-Laptop-Backpack-Earphone/dp/B08RWCLFHY/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-245,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs BP032 (Teal-Red),₹499,4.0 out of 5 stars,164,14, Reflectors / Adjustable Padded Shoulder Handles / 2 Bottle holders / Earphone Slot / Top Handle  ,B08RWCLFHY,,ADISA
https://www.amazon.in/PrimeBox-Shoulder-Lightweight-Resistant-Activity/dp/B0BR3SJ46H/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-246,PrimeBox Travel Duffel Bag Sports Tote Shoulder Gym Bag Womens Travel Bags Lightweight Water Resistant Workout Bag for Sports Activity Pack of 1 Black Green line Color,₹499,Previous page,0,0," INCLUDE: In This Packed You Have Received A Stylish Gym Bag For Men & Women.   MATERIAL: Made of high quality polyester fabric, the travel bags is durable, waterresistant, tear resistant. Comes with adjustable shoulder strap and padded handle, this sports gym bag could be carried with you everywhere.   MULTIFUNCTIONAL: Our sports gym bag can be used as a shopping bag, beach bag, gym bag, travel bag, school bag, etc. Perfect for workout, travel, yoga, fishing, hunting, camping, hiking, and many outdoor activities.   LARGE CAPACITY: This sports gym bag is great For Gym Or traveling. Comes with a shoulder strap for crossbody use, these duffle bags for Unisex can store basketball, shoes, clothes, and many more items, which qualifies for carry-on baggage and would be a great option for travel.   CARE INSTRUCTIONS : Gently hand wash.  ",B0BR3SJ46H,,PrimeBox
https://www.amazon.in/Kuber-Industries-Lightweight-Toiletry-Carrying/dp/B0B45QRYHY/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-247,Kuber Industries Rexine Lightweight Travel Toiletry Bag Shaving Kit with Carrying Strap (Grey) 54KM4283,₹231,4.0 out of 5 stars,36,6," Package Contents: 1 Pieces Rexine Toilerty Bag   Material: Rexine   Product Dimensions : 24cm x 12cm x 13cm   Multi-Functional Bag: The Bag Can be used a Toiletry Wash Bag, Travel Storage Organizer, Makeup Organizer, Cosmetic Bag, Portable Travel Kit Organizer, Household Storage Pack, Shaving Kit Bag, Dopp Kit Etc.   CONVENIENT - It is small enough to fit into any travel luggage, backpack, and even carried on one hand! Whether you are travelling for business or personal reasons, this portable bag will certainly meet your needs.  ",,"All-purpose travel toiletry Case is convenient to fit in a carry-on size backpack or luggage and it has convenient hook to hang anywhere. Perfect for traveling, business trip, camping, student trip and outdoor actives. No heavy metal pollution, to ensure safety and environmental protection. This slim, foldable and lightweight travel toiletry bag will store ALL your personal toiletry essentials in neat order, without taking up too much space in your luggage!",
https://www.amazon.in/PACKNBUY-Diaper-Mother-Maternity-Backpack/dp/B07Z853TJN/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-248,PACKNBUY Diaper Bag for Babies Mother Hospital Maternity Baby Bags (Blue),"₹1,499",4.2 out of 5 stars,13,4," Large capacity big size diaper bag backpack. Stylish comfortable baby mom carry traveling bag. Light weight 550 grams and bags size 42 x 26 x 14 cm   Organize all baby care essentials with insulated front pockets for warm bottles, a large inner compartment and multiple interior pockets for organizing diapers, bottles, clothes, towels and to separate dry wet. Backside and side pockets to quickly conveniently take things in and out   Durable water-resistant material made of sturdy yet comfortable oxford fabric. Easy to wipe clean without worrying about water spillage on the bag   Multifunctional diaper bag can be used as backpack, maternity hospital bag, handbag making it convenient for parents for traveling with good baby care. Ideal diaper bag for new born baby shower gift for to be parents   Wash and Clean this diaper bag with a damp cloth and a mild cleanser. Handwash recommended only. Do not bleach or Iron. Reuse as a travel bag later on  ",,,
https://www.amazon.in/Baggit-Womens-Sling-bag-Yellow/dp/B09X72S4ZS/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-249,Baggit Women's Sling bag (Yellow),₹519,Previous page,0,0," Look what's in store for you! A mini bag that's here to create a mega impact with a maxi dose of style! The bag opens to a quick access interior for your top, most wanted essentials! Grab it by the twin top handles or slay it in style like a cross body sling! Dual carry mini bag Size XS Chrome yellow exterior Smooth finish Stylish gold trinket puller 1 main compartment Double top handles Long adjustable handle Zipper closure Back zipper Cruelty-free premium material 6 months warranty Made in India Leading fashion handbag brand since 30 years  ",B09X72S4ZS,"Look what's in store for you! A mini bag that's here to create a mega impact with a maxi dose of style! The bag opens to a quick access interior for your top, most wanted essentials! Grab it by the twin top handles or slay it in style like a cross body sling! Dual carry mini bag Size XS Chrome yellow exterior Smooth finish Stylish gold trinket puller 1 main compartment Double top handles Long adjustable handle Zipper closure Back zipper Cruelty-free premium material 6 months warranty Made in India Leading fashion handbag brand since 30 years",Baggit India Pvt Ltd
https://www.amazon.in/Wildcraft-Hopper-Laptop-Backpack-Blue/dp/B07YNL6H8H/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-250,Wildcraft Hopper 1.0 Laptop Backpack 24L (Blue),"₹1,390",4.5 out of 5 stars,2,1, Capacity - 24 L   Colour : Blue   Extremely convenient to carry  ,B07YNL6H8H,This Laptop Backpack ha capacity of 24 L. This comes in blue colour.,
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_251?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-251,Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow,₹854,4.2 out of 5 stars,"1,420",591," Outer Material: Polyester, Color: Denim Grey   Capacity: 24 liters; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH)   Number of Compartments: 3   Bottle holder mesh; Embedded organizer   Style Name: Traditional Backpacks; Pocket Description: Utility Pocket; Special Features: Back Padding; Water Resistance Level: Waterproof; Closure Type: Zipper; Pattern Name: Solid   Three main compartments   One front smaller compartment  ",B012NW0J30,Three main compartments one front smaller compartment bottle holder mesh embedded organizer heavily padded sleeve which fits laptop padded grab handle.,Gear Merchandise PVT LTD
https://www.amazon.in/Wooum-Office-Laptop-Briefcase-messanger/dp/B09MKVNKVK/ref=sr_1_252?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-252,Wooum 15.6 Inch Office Laptop Bags Briefcase for Men and Women Side Bag for Laptop Briefcase Slim messanger Bag for Laptop,₹501.60,4.2 out of 5 stars,18,1," This bag is specially Design to protect Laptop and Notebook , Ultrabook.   High Quality material used for long lasting life , Made of durable water-resistant exterior fabric as well as protective soft padded interior   Padded Laptop Compartment: Business briefcase features a well cushion inner laptop sleeve with velcro strap to separate and secure your computer/tablet.   Well-organized: The main compartment features a laptop slot and a tablet slot for up to 11"" iPad Pro with smart case & keyboard.   Compact and Easy to Carry: Being lightweight, this bag can be comfortably carried with the handle  ",B09MKVNKVK,Wooum 15.6 Inch Office Laptop Bags Briefcase for Men and Women Side Bag for Laptop Briefcase Slim messanger Bag for Laptop Messenger Bag,wooum
https://www.amazon.in/Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-253,"Storite Stylish Small PU Leather Sling Cross Body Travel Office Messenger One Side Shoulder Bag for Men Women(Brown, 20.5x9x16.5cm)",₹799,4.1 out of 5 stars,828,90," Messenger Sling Bag Dimension: Length (Horizontal Distance) – 16.5cm, Height – 20.5cm, Width – 9cm. Small capacity but perfectly fits up to 10” Tablet.   Material: Leather Side Bag is Made of PU Leather with Zipper.   Crossbody Sling Bag Structure: A total of 4 pockets(1 Front side pocket,2 Main Pockets,1 Rear Zipper Pocket)   Ideal Application: Use this bag as a messenger Sling bag, shoulder bag, suitable for your office and business for everyday use.   Disclaimer: The product in image may appear bigger or smaller than the real product. kindly read the dimension and check with any scale available to you before placing order.  ",B08TR8RMNH,,SaiTech IT Private Limited
https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-254,Half Moon 35 L Casual Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School with Rain Cover (Black),₹699,3.9 out of 5 stars,300,25," SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside, with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and padded shoulder straps for your comfort.<br><br><br> <br>   COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women<br><br><br> <br>   PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm.; PROUDLY MADE IN INDIA: Half Moon is proud to be an Indian Brand. We understand the importance of Indian manufacturing and.It is the time when we revive local industries that's why this bag is Made in India by Indians using Indian materials.<br><br><br> <br>   OTHER FEATURES: Rain Cover , Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Strong and Durable Zippers, Reflector Logo<br>; Age Range Description: Adult<br><br>; Special Features: Back Padding; Compartment Description: Up To 15 Inches<br> <br>   Pattern Name: Solid <br>  ",B09842K4RQ,,AB Amazing Bags
https://www.amazon.in/F-Gear-Carlton-Laptop-Backpack-Black/dp/B072R5Z149/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-255,F Gear Carlton V2 Leather 27 Liters Laptop Backpack Sch Bag(Black),₹787,4.3 out of 5 stars,54,23," Professional, Good Looking and Huge.   Large zippered main compartment with laptop sleeve up to 17”.   Adjustable straps fit perfectly over the shoulders   Size-(LxHxW) Cm-(33x48x19) Cm   It Comes With the F Gear Promise of Quality  ",,,
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1679389165&sprefix=ba%2Caps%2C283&sr=8-256,"Arctic Hunter Laptop Backpack, Premium Business Backpack Office Travel Laptop Bag with 15.6-inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Thick, Large Capacity Padded Backpack for Men and Women","₹5,699",4.3 out of 5 stars,65,26," [Multiple Pocket] -- Arctic Hunter original bag,100% guarantee,two-year warranty.6 zipper pockets store your items.2 front pockets+1 main pocket+1 laptop compartment+2 side pockets.the two front zipper pockets can store small and frequently used items.the main pocket is used for storing cloth,built in a X bucket to hold your clothing and an anti-theft zipper pocket.the laptop compartments have a 15.6 laptop pocket+a ipad pocket,the two pocket is very thick to protect your laptop and ipad.   [High quality premium business backpack]-- The Main body of this backpack made by 1680D Nylon fabric,so it's outstanding durable and breathable.the inside made by hiking bag polyester,which make it's abrasion and scratch resistant.the all zipper head is made of high quality metal.laptop and ipad pockets made by high-density foam for shockproof.these material make sure you can use it for a long time and can be a premium business backpack for you.   [Ergonomic travel bag]-- This backpack adopts with Ergonomic+Comfortable design.1) Microfiber Leather handle make you comfortable hold this backpack.2) The running shoe material back pad is more breathable.3) Strap that secure this backpack to the trolley trunk can free your hands and back.4) Water resistant material protect your items.5) The shoulder strap is thickness and made of running shoe material.6) Made by high quality material make sure load large weight for a long time.   [Outstanding backpack for laptop]--This arctic hunter bag have a different design,have a zipper compartment for laptop and ipad.this compartment built-in high-density foam to outstanding protect your laptop/ipad.and it can put into 2 laptops.this laptop compartment is not at main compartment,which make the main compartment store more clothing.so this design is very nice and More suitable as a laptop bag.   [Great value for money]-- This arctic hunter backpack is very nice for travel,business,school.this meterial and production exceed this price.don't worry it is not worth and it is a great present for birthday,Valentine's day,Father's day,Diwali,Christmas,The New Year.  ",B0B6FNPN76,Arctic Hunter original backpack for office travel college,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTMwMTY5MTg4MTQ0ODUwOjE2NzkzODkyNTg6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389258%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,600",4.0 out of 5 stars,373,72," Care Instructions: Wipe with Damp Cloth   Handcrafted with care and made up of premium quality robust material   Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage   Right sized with sturdy stitching; Dimension: (28.2 cm x 14.1 cm x 42.2 cm); Warranty: 750 days international warranty   GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)   Padded laptop compartment fits up to 14”, Back padding with Air mesh; Front access pocket for you to easily carry important small items with two bottle holders on the sides  ",B0BWNCV31F,,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTMwMTY5MTg4MTQ0ODUwOjE2NzkzODkyNTg6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzY5OTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389258%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","₹4,499",4.3 out of 5 stars,152,31," CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes <br>   PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop <br>   MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve. <br>   HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>   Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult <br>  ",B08T1769X9,,Designed By Mokobara Lifestyle Private Limited
